c1,c2,c3,c4
350921102213,梅花村,5,350921102000
350921102214,一层村,5,350921102000
350921102215,文洋村,5,350921102000
350921102216,后洋村,5,350921102000
350921102217,敖岭村,5,350921102000
350921102218,后山村,5,350921102000
350921102219,箩伍村,5,350921102000
350921102220,枣岭村,5,350921102000
350921102221,前楼村,5,350921102000
350921102222,田家心村,5,350921102000
350921102223,东街头村,5,350921102000
350921102224,龙亭村,5,350921102000
350921102225,凤楼村,5,350921102000
350921103000,溪南镇,4,350921000000
350921103001,溪南社区,5,350921103000
350921103201,溪南村,5,350921103000
350921103202,长兴村,5,350921103000
350921103203,南岸村,5,350921103000
350921103204,左湾村,5,350921103000
350921103205,芹头村,5,350921103000
350921103206,白露坑村,5,350921103000
350921103207,仙东村,5,350921103000
350921103208,后慕村,5,350921103000
350921103209,台江村,5,350921103000
350921103210,南门山村,5,350921103000
350921103211,溪尾村,5,350921103000
350921103212,关门村,5,350921103000
350921103213,东安村,5,350921103000
350921103214,西安村,5,350921103000
350921103215,七星村,5,350921103000
350921103216,下砚村,5,350921103000
350921103217,甘棠村,5,350921103000
350921103218,猴屿村,5,350921103000
350921103219,长腰村,5,350921103000
350921103220,青山村,5,350921103000
350921103221,岱岐头村,5,350921103000
350921103222,霞塘村,5,350921103000
350921103223,傅竹村,5,350921103000
350921103224,南坂村,5,350921103000
350921103225,半月里村民委员会,5,350921103000
350921104000,沙江镇,4,350921000000
350921104001,沙江社区,5,350921104000
350921104201,沙江村,5,350921104000
350921104202,竹江村,5,350921104000
350921104203,涵江村,5,350921104000
350921104204,古县村,5,350921104000
350921104205,沙塘里村,5,350921104000
350921104206,沙塘街村,5,350921104000
350921104207,大墓里村,5,350921104000
350921104208,南屏村,5,350921104000
350921104209,梅洋村,5,350921104000
350921104210,小马村,5,350921104000
350921104211,水潮村,5,350921104000
350921104212,白鹭村,5,350921104000
350921104213,厚首村,5,350921104000
350921104214,围江村,5,350921104000
350921104215,大坪村,5,350921104000
350921104216,浿头村,5,350921104000
350921104217,八堡村,5,350921104000
350921104218,龙湾村,5,350921104000
350921104219,坡头村,5,350921104000
350921104220,炉坑村,5,350921104000
350921105000,下浒镇,4,350921000000
350921105001,下浒社区,5,350921105000
350921105201,下浒村,5,350921105000
350921105202,前洋村,5,350921105000
350921105203,西岐村,5,350921105000
350921105204,柏溪村,5,350921105000
350921105205,柘洋村,5,350921105000
350921105206,赤壁村,5,350921105000
350921105207,三洲村,5,350921105000
350921105208,磺砂村,5,350921105000
350921105209,上澳村,5,350921105000
350921105210,文星明村,5,350921105000
350921105211,王家衕村,5,350921105000
350921105212,石湖村,5,350921105000
350921105213,留金村,5,350921105000
350921105214,金蟹村,5,350921105000
350921105215,延亭村,5,350921105000
350921105216,四斗村,5,350921105000
350921105217,九斗洋村,5,350921105000
350921105218,大安村,5,350921105000
350921105219,居安村,5,350921105000
350921105220,浒水村,5,350921105000
350921105221,外浒村,5,350921105000
350921106000,三沙镇,4,350921000000
350921106001,中心社区,5,350921106000
350921106002,五澳社区,5,350921106000
350921106003,东澳社区,5,350921106000
350921106004,西澳社区,5,350921106000
350921106201,中心村,5,350921106000
350921106202,五澳村,5,350921106000
350921106203,东澳村,5,350921106000
350921106204,西澳村,5,350921106000
350921106205,三澳村,5,350921106000
350921106206,三农村,5,350921106000
350921106207,金洋村,5,350921106000
350921106208,古镇村,5,350921106000
350921106209,烽火村,5,350921106000
350921106210,陇头村,5,350921106000
350921106211,东山村,5,350921106000
350921106212,浮山村,5,350921106000
350921106213,三坪村,5,350921106000
350921106214,石头鼻村,5,350921106000
350921106215,小皓村,5,350921106000
350921106216,蔡洋村,5,350921106000
350921106217,单斗村,5,350921106000
350921106218,古桶村,5,350921106000
350921106219,虞公亭村,5,350921106000
350921106220,东壁村,5,350921106000
350921106221,大路顶村,5,350921106000
350921106222,八斗村,5,350921106000
350921106223,二坑村,5,350921106000
350921106224,金鸡村,5,350921106000
350921106225,花竹村,5,350921106000
350921106226,青官司村,5,350921106000
350921106227,青官蓝村,5,350921106000
350921200000,盐田畲族乡,4,350921000000
350921200001,盐田社区,5,350921200000
350921200201,盐田村,5,350921200000
350921200202,村里村,5,350921200000
350921200203,中浿村,5,350921200000
350921200204,钓岐村,5,350921200000
350921200205,西胜村,5,350921200000
350921200206,北斗村,5,350921200000
350921200207,官岭尾村,5,350921200000
350921200208,杨梅岭村,5,350921200000
350921200209,北洋村,5,350921200000
350921200210,洋边村,5,350921200000
350921200211,二铺村,5,350921200000
350921200212,水升村,5,350921200000
350921200213,浒屿村,5,350921200000
350921200214,浒屿澳村,5,350921200000
350921200215,南塘澳村,5,350921200000
350921200216,南塘村,5,350921200000
350921200217,姚澳村,5,350921200000
350921200218,瓦窑头村,5,350921200000
350921200219,上村,5,350921200000
350921200220,里马村,5,350921200000
350921200221,王高店村,5,350921200000
350921200222,龙凤店村,5,350921200000
350921201000,水门畲族乡,4,350921000000
350921201201,水门村,5,350921201000
350921201202,玉山村,5,350921201000
350921201203,大浿村,5,350921201000
350921201204,承天村,5,350921201000
350921201205,八斗坵村,5,350921201000
350921201206,桥头村,5,350921201000
350921201207,大洋村,5,350921201000
350921201208,芦阳村,5,350921201000
350921201209,武坪村,5,350921201000
350921201210,百笕村,5,350921201000
350921201211,湖里村,5,350921201000
350921201212,里洋村,5,350921201000
350921201213,半岭村,5,350921201000
350921201214,七斗岔村,5,350921201000
350921201215,大平村,5,350921201000
350921201216,茶岗村,5,350921201000
350921201217,长湖村,5,350921201000
350921201218,上洋村,5,350921201000
350921201219,小竹湾村,5,350921201000
350921201220,水井头村,5,350921201000
350921201221,高盘村,5,350921201000
350921201222,墩后村,5,350921201000
350921201223,青岙村,5,350921201000
350921202000,崇儒畲族乡,4,350921000000
350921202201,溪边村,5,350921202000
350921202202,路口村,5,350921202000
350921202203,半路张村,5,350921202000
350921202204,洋尾兰村,5,350921202000
350921202205,溪坪村,5,350921202000
350921202206,新村,5,350921202000
350921202207,崇儒村,5,350921202000
350921202208,霞坪村,5,350921202000
350921202209,坪园村,5,350921202000
350921202210,丘山村,5,350921202000
350921202211,上水村,5,350921202000
350921202212,郑洋村,5,350921202000
350921202213,保安村,5,350921202000
350921202214,石亭村,5,350921202000
350921202215,笕下村,5,350921202000
350921202216,亭头村,5,350921202000
350921202217,岚下村,5,350921202000
350921202218,汴洋村,5,350921202000
350921202219,濂溪村,5,350921202000
350921202220,东杞洋村,5,350921202000
350921202221,左岭村,5,350921202000
350921202222,樟桥村,5,350921202000
350921202223,溪西村,5,350921202000
350921202224,东坡村,5,350921202000
350921202225,岙里村,5,350921202000
350921202226,长坑村,5,350921202000
350921202227,洋沙溪村,5,350921202000
350921203000,柏洋乡,4,350921000000
350921203201,柏洋村,5,350921203000
350921203202,长岩村,5,350921203000
350921203203,林洋村,5,350921203000
350921203204,车下村,5,350921203000
350921203205,郑家山村,5,350921203000
350921203206,陈墩村,5,350921203000
350921203207,谢墩村,5,350921203000
350921203208,董墩村,5,350921203000
350921203209,洋中村,5,350921203000
350921203210,柘头村,5,350921203000
350921203211,南山后村,5,350921203000
350921203212,凤洋村,5,350921203000
350921203213,禅洋村,5,350921203000
350921203214,戴家山村,5,350921203000
350921203215,黄土丘村,5,350921203000
350921203216,塔后村,5,350921203000
350921203217,西坑村,5,350921203000
350921203218,大岭村,5,350921203000
350921203219,阮洋村,5,350921203000
350921203220,坑口村,5,350921203000
350921203221,周厝坑村,5,350921203000
350921203222,吴洋村,5,350921203000
350921203223,横江村,5,350921203000
350921203224,坂头村,5,350921203000
350921203225,前宅村,5,350921203000
350921203226,西宅村,5,350921203000
350921203227,后垅村,5,350921203000
350921203228,洋里村,5,350921203000
350921204000,北壁乡,4,350921000000
350921204201,北壁村,5,350921204000
350921204202,铁炉村,5,350921204000
350921204203,会洋村,5,350921204000
350921204204,河山村,5,350921204000
350921204205,上岐村,5,350921204000
350921204206,下岐村,5,350921204000
350921204207,池澳村,5,350921204000
350921204208,东冲村,5,350921204000
350921204209,四门桥村,5,350921204000
350921204210,盘前村,5,350921204000
350921204211,武岩村,5,350921204000
350921205000,海岛乡,4,350921000000
350921205201,宫东村,5,350921205000
350921205202,宫西村,5,350921205000
350921205203,烟台村,5,350921205000
350921205204,北礵村,5,350921205000
350921205205,里澳村,5,350921205000
350921205206,文澳村,5,350921205000
350922000000,古田县,3,350900000000
350922001000,城东街道,4,350922000000
350922001001,胜利社区,5,350922001000
350922001002,文安社区,5,350922001000
350922001003,文兴社区,5,350922001000
350922001004,翠屏社区,5,350922001000
350922001005,西丰里社区,5,350922001000
350922001006,屏东社区,5,350922001000
350922001200,新丰村,5,350922001000
350922001201,西山村,5,350922001000
350922001202,前山村,5,350922001000
350922001203,赖厝村,5,350922001000
350922001204,上圪村,5,350922001000
350922001205,永洋村,5,350922001000
350922001206,廷墩村,5,350922001000
350922001207,廷元里村,5,350922001000
350922001208,利洋村,5,350922001000
350922001209,常坝村,5,350922001000
350922001210,极乐村,5,350922001000
350922001211,湖滨村,5,350922001000
350922001212,旺村洋村,5,350922001000
350922001213,桃溪村,5,350922001000
350922001214,仕坂村,5,350922001000
350922001215,坑里村,5,350922001000
350922001216,罗坑村,5,350922001000
350922001217,双山村,5,350922001000
350922002000,城西街道,4,350922000000
350922002001,青云社区,5,350922002000
350922002002,文河社区,5,350922002000
350922002003,新秀社区,5,350922002000
350922002004,金泰社区,5,350922002000
350922002200,松台村,5,350922002000
350922002201,吉兆村,5,350922002000
350922002202,罗华村,5,350922002000
350922002203,前坂村,5,350922002000
350922002204,沽洋里村,5,350922002000
350922002205,浣中村,5,350922002000
350922002206,浣下村,5,350922002000
350922002207,局下村,5,350922002000
350922002208,苏洋厝村,5,350922002000
350922002209,官江村,5,350922002000
350922002210,枣坪村,5,350922002000
350922002211,宝峰村,5,350922002000
350922002212,连墩村,5,350922002000
350922002213,罗峰村,5,350922002000
350922002214,下洋村,5,350922002000
350922002215,巴斗村,5,350922002000
350922002216,安洋村,5,350922002000
350922002217,长岭村,5,350922002000
350922002218,宝溪村,5,350922002000
350922002219,曹洋村,5,350922002000
350922002220,龙亭村,5,350922002000
350922002221,华山村,5,350922002000
350922002222,樟上村,5,350922002000
350922002223,莲桥村,5,350922002000
350922002400,古田溪电厂社区,5,350922002000
350922101000,平湖镇,4,350922000000
350922101201,溪洲村,5,350922101000
350922101202,赖墩村,5,350922101000
350922101203,玉源村,5,350922101000
350922101204,平湖村,5,350922101000
350922101205,新舫村,5,350922101000
350922101206,乔洋村,5,350922101000
350922101207,玉库村,5,350922101000
350922101208,溪坂村,5,350922101000
350922101209,钱坂村,5,350922101000
350922101210,前进村,5,350922101000
350922101211,上进村,5,350922101000
350922101213,中院村,5,350922101000
350922101214,院坪村,5,350922101000
350922101215,端溪村,5,350922101000
350922101216,南岭村,5,350922101000
350922101217,唐宦村,5,350922101000
350922101218,端上村,5,350922101000
350922101219,山头顶村,5,350922101000
350922101220,下嵩州村,5,350922101000
350922101221,后岩村,5,350922101000
350922101222,达才村,5,350922101000
350922101223,官州村,5,350922101000
350922101224,嵩州村,5,350922101000
350922101225,富达村,5,350922101000
350922101226,招坑村,5,350922101000
350922101228,银坑村,5,350922101000
350922101229,兰塔村,5,350922101000
350922101230,后洋村,5,350922101000
350922101231,梅洋村,5,350922101000
350922102000,大桥镇,4,350922000000
350922102201,大桥村,5,350922102000
350922102202,沂洋村,5,350922102000
350922102203,苍岩村,5,350922102000
350922102204,瑞岩村,5,350922102000
350922102205,沽洋村,5,350922102000
350922102206,金坑里村,5,350922102000
350922102207,洋中村,5,350922102000
350922102208,横洋村,5,350922102000
350922102209,中村,5,350922102000
350922102210,钱厝村,5,350922102000
350922102211,坑头村,5,350922102000
350922102212,潘厝村,5,350922102000
350922102213,周厝村,5,350922102000
350922102214,银场村,5,350922102000
350922102215,梅坪村,5,350922102000
350922102216,高洋村,5,350922102000
350922102217,潮洋村,5,350922102000
350922102218,双桥村,5,350922102000
350922102219,石步坑村,5,350922102000
350922102220,丘地村,5,350922102000
350922102221,兰坦村,5,350922102000
350922102222,隆德洋村,5,350922102000
350922102223,常洋村,5,350922102000
350922102224,葛藤湾村,5,350922102000
350922102225,下珍山村,5,350922102000
350922102226,上珍山村,5,350922102000
350922102227,澄洋村,5,350922102000
350922102228,岭南村,5,350922102000
350922102229,张洋村,5,350922102000
350922102230,牛峰村,5,350922102000
350922102231,横坑村,5,350922102000
